date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:47:50	7855/7855	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e2f68ab-1eaf%22	https://themes.getbootstrap.com/wp-includes/js/customize-base.min.js?ver=5.3	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-includes/js/customize-base.minde54.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:51	23936/23936	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e2f68ab-5d80%22	https://themes.getbootstrap.com/wp-includes/js/backbone.min.js?ver=1.4.0	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-includes/js/backbone.min2fca.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:54	6816/6816	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e2f68ab-1aa0%22	https://themes.getbootstrap.com/wp-includes/js/customize-models.js?ver=2.9.27	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-includes/js/customize-models3b90.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:54	82486/82486	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e2f68a8-14236%22	https://themes.getbootstrap.com/wp-content/plugins/dokan-lite/assets/js/dokan.js?ver=1580165288	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/plugins/dokan-lite/assets/js/dokan8700.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:54	75005/75005	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df94089-124fd%22	https://themes.getbootstrap.com/wp-content/plugins/dokan-lite/assets/vendors/select2/select2.full.min.js?ver=2.9.27	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/plugins/dokan-lite/assets/vendors/select2/select2.full.min3b90.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:55	21143/21143	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df94089-5297%22	https://themes.getbootstrap.com/wp-content/plugins/dokan-lite/assets/vendors/magnific/jquery.magnific-popup.min.js?ver=2.9.27	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/plugins/dokan-lite/assets/vendors/magnific/jquery.magnific-popup.min3b90.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:55	3686/3686	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e2f68a8-e66%22	https://themes.getbootstrap.com/wp-content/plugins/dokan-lite/assets/js/login-form-popup.js?ver=1580165288	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/plugins/dokan-lite/assets/js/login-form-popup8700.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:55	3300/3300	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df9413c-ce4%22	https://themes.getbootstrap.com/wp-content/plugins/dokan-pro/assets/js/single-product-shipping.js	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/plugins/dokan-pro/assets/js/single-product-shipping.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:56	1399/1399	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e2f68ac-577%22	https://themes.getbootstrap.com/wp-includes/js/wp-embed.min.js?ver=5.3	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-includes/js/wp-embed.minde54.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:56	150283/150283	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df25c3f-24b0b%22	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/Chart.min.js	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/Chart.min.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:57	201572/201572	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df25c3f-31364%22	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/Chart.bundle.min.js	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/Chart.bundle.min.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:57	24989/24989	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df25c3f-619d%22	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/tether.min.js	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/tether.min.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:57	19196/19196	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df25c3f-4afc%22	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/popper.min.js	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/popper.min.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:58	51143/51143	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df25c3f-c7c7%22	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/bootstrap.min.js	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/bootstrap.min.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:58	7235/7235	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e2f68a9-1c43%22	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/lazysizes.min.js	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/lazysizes.min.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:59	2359/2359	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a62b42-937%22	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/scripts.js?ver=1638280002	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/javascript/scripts934d.js	(from https://themes.getbootstrap.com/product/appstack-responsive-admin-template/)
10:47:59	35907/35907	---M--	200	added ('OK')	image/png	etag:%22b982ec86c1656d0f9dc53c520bdd0754-ssl%22	https://appstack.bootlab.io/img/illustrations/searching.png	C:/My%20Web%20Sites/Final%20Project/Full%20package/appstack.bootlab.io/img/illustrations/searching.png	(from https://appstack.bootlab.io/dashboard-analytics.html)
10:48:00	60560/60560	---M--	200	added ('OK')	image/png	etag:%2281d1c9edcae7f0f170496e9d64ea680d-ssl%22	https://appstack.bootlab.io/img/illustrations/social.png	C:/My%20Web%20Sites/Final%20Project/Full%20package/appstack.bootlab.io/img/illustrations/social.png	(from https://appstack.bootlab.io/dashboard-saas.html)
10:48:02	81412/81412	---M--	200	added ('OK')	image/jpeg	etag:%22f5b251f1e6246bb6ec14cb10d2ce6cb3-ssl%22	https://appstack.bootlab.io/img/photos/unsplash-2.jpg	C:/My%20Web%20Sites/Final%20Project/Full%20package/appstack.bootlab.io/img/photos/unsplash-2.jpg	(from https://appstack.bootlab.io/dashboard-social.html)
10:48:03	335328/335328	---M--	200	added ('OK')	image/jpeg	etag:%2234c436ec8ad7eb189b8919180cc80537-ssl%22	https://appstack.bootlab.io/img/photos/unsplash-3.jpg	C:/My%20Web%20Sites/Final%20Project/Full%20package/appstack.bootlab.io/img/photos/unsplash-3.jpg	(from https://appstack.bootlab.io/dashboard-social.html)
10:48:03	171146/171146	---M--	200	added ('OK')	image/jpeg	etag:%2266745d78f8125175c2f0fcdc31a65a89-ssl%22	https://appstack.bootlab.io/img/photos/unsplash-1.jpg	C:/My%20Web%20Sites/Final%20Project/Full%20package/appstack.bootlab.io/img/photos/unsplash-1.jpg	(from https://appstack.bootlab.io/dashboard-social.html)
10:48:05	478/478	---MCZ	200	added ('OK')	text/plain	etag:W/%2267f963f7ec9f81fcfa730c56e0510a62%22	https://themes.zendesk.com/robots.txt		(from https://appstack.bootlab.io/)
10:48:07	3154/3154	---MCZ	404	error ('Not%20Found')	text/html	etag:1562762081-ssl-df	https://appstack.bootlab.io/tables-datatables.html	C:/My%20Web%20Sites/Final%20Project/Full%20package/appstack.bootlab.io/tables-datatables.ae.delayed	(from https://appstack.bootlab.io/tables-datatables-ajax.html)
10:48:08	547/547	---M--	200	added ('OK')	image/png	etag:%225df94082-223%22	https://themes.getbootstrap.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from https://themes.getbootstrap.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.css?ver=3.8.1)
10:48:09	1554/1554	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225df94082-612%22	https://themes.getbootstrap.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from https://themes.getbootstrap.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.8.1)
10:48:10	866/866	---M--	200	added ('OK')	image/gif	etag:%225df94082-362%22	https://themes.getbootstrap.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from https://themes.getbootstrap.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.8.1)
10:48:12	9136/9136	---M--	200	added ('OK')	application/octet-stream	etag:%225df25c3f-23b0%22	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themes.eot?52209345	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themesc000.eot	(from https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/style.css?ver=1590611604)
10:48:13	4660/4660	---M--	200	added ('OK')	application/font-woff2	etag:%225df25c3f-1234%22	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themes.woff2?52209345	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themesc000.woff2	(from https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/style.css?ver=1590611604)
10:48:14	5608/5608	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225df25c3f-15e8%22	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themes.woff?52209345	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themesc000.woff	(from https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/style.css?ver=1590611604)
10:48:16	8936/8936	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225df25c3f-22e8%22	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themes.ttf?52209345	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themesc000.ttf	(from https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/style.css?ver=1590611604)
10:48:17	6660/6660	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225df25c3f-1a04%22	https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themes.svg?52209345	C:/My%20Web%20Sites/Final%20Project/Full%20package/themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/assets/fonts/fontello/bootstrap-themesc000.svg	(from https://themes.getbootstrap.com/wp-content/themes/bootstrap-marketplace/style.css?ver=1590611604)
